Worker_ID,Zone,Temperature,Gas_Level,Humidity,Machine_Vibration,Noise_Level,Worker_Fatigue,PPE_Status,Risk_Level
Worker-1092,Assembly Line,32.46,72.43,77.34,1.65,65.05,84.89,Missing,WARNING
Worker-1093,Assembly Line,53.65,7.29,63.7,4.73,84.06,68.61,Available,SAFE
Worker-1094,Mining Area,25.82,22.61,33.27,1.44,101.73,12.64,Missing,WARNING
Worker-1095,Mining Area,68.23,53.01,84.43,1.3,77.68,41.17,Available,SAFE
Worker-1096,Chemical Plant,40.34,6.3,65.29,5.99,74.19,89.12,Available,SAFE
Worker-1097,Power Station,42.56,23.22,61.44,5.75,89.76,22.0,Available,SAFE
Worker-1098,Steel Furnace,48.5,27.05,48.24,6.43,79.61,23.93,Missing,SAFE
Worker-1099,Steel Furnace,31.57,71.57,100.0,2.54,57.78,73.04,Available,WARNING
Worker-1100,Assembly Line,60.61,13.37,69.61,2.15,57.54,46.16,Missing,WARNING
Worker-1101,Steel Furnace,57.34,24.08,71.04,9.03,68.12,26.7,Missing,CRITICAL
Worker-1102,Chemical Plant,33.57,50.26,90.61,6.93,59.44,63.1,Available,SAFE
Worker-1103,Mining Area,32.76,8.62,66.04,5.53,64.05,70.25,Available,SAFE
Worker-1104,Mining Area,32.97,16.32,81.8,9.08,63.58,54.05,Missing,WARNING
Worker-1105,Assembly Line,37.74,43.85,59.67,4.08,88.67,88.56,Missing,WARNING
Worker-1106,Steel Furnace,45.95,35.71,30.45,4.86,80.15,65.44,Missing,SAFE
Worker-1107,Mining Area,33.4,23.23,74.49,3.31,83.97,11.78,Available,SAFE
Worker-1108,Chemical Plant,42.62,22.05,61.85,3.28,43.71,89.95,Missing,WARNING
Worker-1109,Steel Furnace,47.15,66.79,34.98,4.71,44.35,71.84,Missing,SAFE
Worker-1110,Refinery Zone,62.04,41.15,56.76,6.05,83.77,18.08,Missing,WARNING
Worker-1111,Refinery Zone,39.28,11.99,66.75,2.42,69.73,48.73,Available,SAFE
Worker-1112,Chemical Plant,68.87,66.92,79.28,6.11,68.89,47.36,Missing,WARNING
Worker-1113,Mining Area,44.08,26.28,68.34,8.49,98.34,51.99,Available,SAFE
Worker-1114,Steel Furnace,61.24,18.09,46.52,5.46,94.15,45.8,Missing,WARNING
Worker-1115,Assembly Line,23.54,33.09,54.02,1.5,67.84,26.84,Missing,SAFE
Worker-1116,Chemical Plant,36.72,17.57,100.0,6.88,112.35,42.9,Missing,WARNING
Worker-1117,Refinery Zone,39.01,48.23,58.73,5.95,61.81,85.46,Available,SAFE
Worker-1118,Steel Furnace,37.85,12.39,42.13,2.35,42.17,52.8,Available,SAFE
Worker-1119,Assembly Line,41.02,79.25,83.99,7.35,74.35,51.69,Missing,CRITICAL
Worker-1120,Steel Furnace,52.81,36.8,31.48,3.42,82.88,78.27,Available,SAFE
Worker-1121,Mining Area,49.37,35.91,56.32,8.93,40.0,45.1,Missing,WARNING
Worker-1122,Steel Furnace,35.53,46.31,44.88,2.02,82.21,44.93,Missing,SAFE
Worker-1123,Mining Area,64.99,68.22,47.9,8.4,84.96,75.39,Missing,CRITICAL
Worker-1124,Mining Area,20.0,70.17,48.61,5.59,67.84,59.75,Available,SAFE
Worker-1125,Mining Area,39.21,0.0,87.8,9.11,48.1,23.93,Missing,WARNING
Worker-1126,Refinery Zone,29.95,36.72,88.33,9.39,90.46,33.7,Available,WARNING
Worker-1127,Chemical Plant,35.99,48.49,61.47,7.02,94.38,80.68,Available,WARNING
Worker-1128,Assembly Line,39.56,63.55,58.16,6.38,53.36,12.63,Missing,SAFE
Worker-1129,Steel Furnace,58.65,40.41,35.82,9.3,76.13,74.38,Missing,CRITICAL
Worker-1130,Refinery Zone,58.8,70.47,48.12,7.19,62.68,28.68,Missing,CRITICAL
Worker-1131,Refinery Zone,66.73,37.12,55.17,8.13,104.34,81.28,Available,CRITICAL
Worker-1132,Refinery Zone,27.14,61.97,41.42,2.05,52.32,33.22,Missing,SAFE
Worker-1133,Mining Area,41.68,8.98,79.18,1.86,97.55,88.42,Available,SAFE
Worker-1134,Steel Furnace,20.0,69.46,43.79,7.24,92.14,13.38,Available,SAFE
Worker-1135,Assembly Line,42.22,75.3,35.21,7.09,87.16,75.64,Available,WARNING
Worker-1136,Assembly Line,79.87,31.78,79.15,5.48,72.88,81.55,Missing,WARNING
Worker-1137,Assembly Line,39.18,77.65,50.17,8.44,46.75,29.35,Missing,CRITICAL
Worker-1138,Power Station,65.88,47.78,86.36,3.21,47.84,19.29,Available,WARNING
Worker-1139,Steel Furnace,43.28,47.1,73.82,4.12,66.1,92.71,Available,SAFE
Worker-1140,Power Station,31.11,42.16,57.13,9.64,71.7,68.92,Missing,WARNING
Worker-1141,Power Station,38.52,76.82,36.61,5.33,60.58,56.91,Missing,WARNING
Worker-1142,Chemical Plant,24.69,63.36,18.46,5.04,70.29,58.51,Available,SAFE
Worker-1143,Chemical Plant,20.0,7.52,77.97,8.5,97.5,31.25,Available,SAFE
Worker-1144,Power Station,65.85,89.68,55.07,3.82,40.0,22.06,Available,WARNING
Worker-1145,Steel Furnace,41.12,40.3,82.38,9.56,100.49,72.02,Missing,WARNING
Worker-1146,Power Station,42.42,72.46,67.15,5.79,76.29,86.95,Missing,WARNING
Worker-1147,Chemical Plant,75.87,9.04,49.7,8.21,72.47,61.37,Available,WARNING
Worker-1148,Refinery Zone,44.63,9.44,76.85,5.5,90.1,35.94,Missing,WARNING
Worker-1149,Chemical Plant,21.15,28.38,41.94,2.55,91.19,55.04,Missing,WARNING
Worker-1150,Chemical Plant,58.2,9.15,66.6,3.55,58.72,10.02,Missing,WARNING
Worker-1151,Steel Furnace,39.51,57.61,70.43,9.74,101.74,41.76,Missing,WARNING
Worker-1152,Assembly Line,38.43,49.55,68.79,5.85,73.03,34.47,Available,SAFE
Worker-1153,Power Station,50.47,28.0,34.31,9.56,104.52,11.89,Missing,WARNING
Worker-1154,Refinery Zone,52.37,39.27,37.26,5.81,58.56,80.02,Missing,WARNING
Worker-1155,Refinery Zone,36.74,57.74,43.71,4.62,105.02,76.58,Available,SAFE
Worker-1156,Assembly Line,35.57,0.0,30.37,1.47,48.21,68.27,Missing,SAFE
Worker-1157,Chemical Plant,24.82,37.97,70.11,5.38,85.56,35.37,Available,SAFE
Worker-1158,Power Station,24.25,67.54,75.68,1.36,57.04,18.06,Available,SAFE
Worker-1159,Chemical Plant,33.51,33.47,14.94,8.86,81.72,43.57,Missing,WARNING
Worker-1160,Mining Area,28.52,29.52,29.87,7.1,54.91,34.61,Available,SAFE
Worker-1161,Power Station,34.53,48.1,52.38,9.43,49.61,42.07,Available,SAFE
Worker-1162,Chemical Plant,26.88,65.23,43.01,2.57,65.34,74.66,Missing,SAFE
Worker-1163,Chemical Plant,45.56,37.13,62.59,6.07,40.0,36.64,Missing,SAFE
Worker-1164,Assembly Line,60.56,22.24,55.12,1.88,80.89,86.31,Available,WARNING
Worker-1165,Steel Furnace,55.4,0.0,42.28,6.3,68.35,54.64,Missing,WARNING
Worker-1166,Mining Area,41.58,9.83,68.05,1.87,101.42,56.58,Missing,WARNING
Worker-1167,Assembly Line,59.37,61.59,39.48,7.39,82.63,67.57,Missing,CRITICAL
Worker-1168,Assembly Line,44.0,36.05,84.55,2.95,50.8,60.22,Available,SAFE
Worker-1169,Refinery Zone,60.98,38.55,85.37,1.77,84.83,25.59,Available,WARNING
Worker-1170,Refinery Zone,26.65,80.62,91.02,4.08,92.65,19.18,Missing,CRITICAL
Worker-1171,Chemical Plant,47.18,27.41,93.85,5.59,77.89,45.91,Available,SAFE
Worker-1172,Power Station,39.78,43.13,52.63,6.29,91.14,82.02,Missing,WARNING
Worker-1173,Power Station,39.91,43.97,60.39,9.72,58.95,68.92,Available,SAFE
Worker-1174,Refinery Zone,53.68,56.5,90.81,1.26,100.11,80.43,Available,WARNING
Worker-1175,Chemical Plant,34.71,65.51,40.98,1.36,88.92,27.1,Available,SAFE
Worker-1176,Mining Area,37.25,19.42,65.6,5.29,40.0,33.01,Missing,SAFE
Worker-1177,Refinery Zone,46.24,35.77,28.41,8.8,58.64,73.47,Missing,WARNING
Worker-1178,Power Station,44.76,73.92,67.95,2.85,60.05,47.5,Missing,WARNING
Worker-1179,Steel Furnace,43.38,72.8,73.71,8.23,103.04,46.7,Available,WARNING
Worker-1180,Assembly Line,42.1,81.79,59.56,5.16,89.14,76.73,Missing,WARNING
Worker-1181,Steel Furnace,48.28,77.22,57.34,9.71,48.58,74.0,Missing,CRITICAL
Worker-1182,Steel Furnace,77.15,33.26,63.18,2.78,98.12,36.97,Available,WARNING
Worker-1183,Chemical Plant,48.81,0.17,54.24,3.1,79.9,48.54,Missing,SAFE
Worker-1184,Power Station,68.91,47.59,88.62,6.57,69.8,19.61,Available,WARNING
Worker-1185,Steel Furnace,41.76,15.56,89.4,6.23,62.55,42.99,Available,SAFE
Worker-1186,Chemical Plant,37.44,29.8,24.69,5.63,109.82,24.51,Available,SAFE
Worker-1187,Power Station,58.69,55.54,58.81,9.78,40.97,38.33,Available,WARNING
Worker-1188,Assembly Line,32.85,49.7,44.26,9.63,79.07,70.83,Available,SAFE
Worker-1189,Steel Furnace,55.23,69.06,35.48,8.73,118.93,91.33,Available,CRITICAL
Worker-1190,Assembly Line,56.51,44.96,81.79,5.09,120.0,27.79,Missing,WARNING
Worker-1191,Steel Furnace,20.0,49.82,67.31,4.15,74.22,48.44,Available,SAFE
Worker-1192,Chemical Plant,50.6,81.39,48.18,6.15,83.8,31.56,Available,SAFE
Worker-1193,Power Station,39.1,25.94,44.79,2.79,67.13,59.95,Missing,SAFE
Worker-1194,Steel Furnace,39.04,43.96,38.02,3.43,110.93,27.58,Missing,WARNING
Worker-1195,Power Station,30.33,89.96,71.06,6.09,56.27,82.99,Missing,WARNING
Worker-1196,Steel Furnace,48.86,36.39,45.01,7.25,81.76,47.53,Missing,WARNING
Worker-1197,Steel Furnace,25.96,83.4,57.77,9.66,80.98,86.63,Available,WARNING
Worker-1198,Assembly Line,57.5,29.24,77.28,3.65,40.0,11.3,Missing,WARNING
Worker-1199,Mining Area,34.2,21.9,34.93,8.86,70.7,69.92,Available,SAFE
Worker-1200,Power Station,48.61,28.36,67.38,1.03,77.49,31.07,Available,SAFE
Worker-1201,Refinery Zone,59.04,64.42,60.61,3.08,57.05,25.4,Missing,WARNING
Worker-1202,Power Station,40.27,51.7,74.3,2.67,73.98,93.13,Missing,WARNING
Worker-1203,Chemical Plant,45.24,48.58,49.68,4.82,56.49,36.29,Missing,SAFE
Worker-1204,Refinery Zone,52.1,27.43,55.24,2.67,84.33,65.39,Missing,SAFE
Worker-1205,Power Station,59.96,73.18,37.4,9.6,58.52,88.48,Missing,CRITICAL
Worker-1206,Refinery Zone,62.87,41.33,15.6,2.41,47.01,46.24,Missing,WARNING
Worker-1207,Assembly Line,38.8,45.81,89.25,7.12,69.19,63.99,Available,SAFE
Worker-1208,Mining Area,66.51,52.12,20.73,2.23,84.22,85.44,Missing,WARNING
Worker-1209,Steel Furnace,60.73,42.97,94.89,8.24,92.2,66.03,Missing,CRITICAL
Worker-1210,Steel Furnace,50.0,0.0,50.02,4.49,98.94,18.13,Available,SAFE
Worker-1211,Mining Area,29.33,89.6,93.63,1.6,57.32,60.46,Available,WARNING
Worker-1212,Assembly Line,54.22,57.74,76.23,5.37,81.64,56.07,Available,SAFE
Worker-1213,Power Station,20.0,35.17,28.64,3.58,45.15,32.83,Missing,SAFE
Worker-1214,Assembly Line,30.68,57.96,49.88,3.43,71.41,75.32,Available,SAFE
Worker-1215,Assembly Line,41.03,54.14,21.17,8.86,40.0,74.84,Available,SAFE
Worker-1216,Mining Area,75.96,48.95,76.39,7.66,71.09,56.14,Available,WARNING
Worker-1217,Mining Area,20.0,55.34,100.0,4.77,80.64,70.7,Available,SAFE
Worker-1218,Assembly Line,44.52,45.84,15.65,7.19,51.64,31.24,Missing,WARNING
Worker-1219,Chemical Plant,58.08,53.1,76.48,9.94,71.72,19.02,Available,WARNING
Worker-1220,Chemical Plant,63.03,45.22,61.16,3.49,69.69,83.3,Missing,WARNING
Worker-1221,Assembly Line,59.65,16.7,38.02,1.31,88.75,44.79,Available,SAFE
Worker-1222,Chemical Plant,58.35,29.82,56.0,6.46,102.98,61.36,Available,WARNING
Worker-1223,Power Station,40.77,75.77,41.02,5.83,56.86,48.18,Available,SAFE
Worker-1224,Assembly Line,32.04,41.84,41.79,2.77,88.9,45.08,Available,SAFE
Worker-1225,Mining Area,51.62,9.16,43.25,5.83,40.0,27.3,Missing,SAFE
Worker-1226,Chemical Plant,20.0,7.97,59.95,5.99,64.13,57.5,Available,SAFE
Worker-1227,Steel Furnace,31.98,58.93,74.99,9.52,63.05,21.55,Available,SAFE
Worker-1228,Refinery Zone,22.57,44.69,56.54,2.29,66.28,70.34,Missing,SAFE
Worker-1229,Steel Furnace,27.72,47.73,67.72,4.03,51.47,59.77,Available,SAFE
Worker-1230,Assembly Line,36.33,38.55,47.28,4.85,63.7,65.95,Available,SAFE
Worker-1231,Power Station,81.62,55.93,61.84,5.24,84.52,58.74,Missing,WARNING
Worker-1232,Mining Area,28.19,26.13,60.64,7.7,40.48,52.77,Missing,WARNING
Worker-1233,Assembly Line,47.27,37.68,47.64,6.98,92.97,46.26,Missing,WARNING
Worker-1234,Mining Area,74.0,51.42,59.77,3.82,95.61,74.06,Missing,WARNING
Worker-1235,Mining Area,37.1,11.94,68.18,4.63,88.33,28.25,Missing,SAFE
Worker-1236,Assembly Line,24.79,22.53,71.02,3.27,60.33,48.6,Available,SAFE
Worker-1237,Refinery Zone,47.8,43.89,45.42,1.81,71.22,60.21,Missing,SAFE
Worker-1238,Mining Area,22.86,90.14,47.33,5.65,73.06,52.9,Available,SAFE
Worker-1239,Mining Area,26.33,56.25,45.85,9.62,64.22,82.64,Missing,WARNING
Worker-1240,Assembly Line,34.2,16.86,59.17,1.18,45.51,67.07,Available,SAFE
Worker-1241,Power Station,59.2,46.38,68.45,8.13,65.68,20.81,Available,WARNING
Worker-1242,Refinery Zone,27.54,36.05,42.81,6.01,57.19,44.97,Available,SAFE
Worker-1243,Chemical Plant,34.7,74.08,81.38,6.1,49.28,50.1,Missing,WARNING
Worker-1244,Power Station,71.26,44.21,65.15,9.06,62.38,14.91,Missing,CRITICAL
Worker-1245,Mining Area,51.49,27.07,19.35,2.23,48.57,53.08,Available,SAFE
Worker-1246,Steel Furnace,43.99,18.13,44.35,5.33,92.06,94.32,Missing,WARNING
Worker-1247,Steel Furnace,58.18,57.02,88.93,1.36,65.8,20.45,Missing,WARNING
Worker-1248,Power Station,38.56,12.47,51.42,6.89,94.3,70.29,Available,SAFE
Worker-1249,Assembly Line,20.0,72.08,23.23,1.75,92.96,94.39,Missing,CRITICAL
Worker-1250,Mining Area,39.48,62.56,33.35,4.52,98.42,32.28,Missing,WARNING
Worker-1251,Refinery Zone,30.03,1.14,61.89,9.49,111.12,13.56,Missing,WARNING
Worker-1252,Assembly Line,85.0,47.43,82.33,3.18,79.64,84.48,Available,WARNING
Worker-1253,Refinery Zone,47.93,58.44,48.43,9.28,73.45,49.98,Missing,WARNING
Worker-1254,Steel Furnace,29.01,43.71,98.24,5.55,98.28,79.45,Available,WARNING
Worker-1255,Refinery Zone,49.81,70.06,91.21,6.84,40.0,39.77,Missing,WARNING
Worker-1256,Steel Furnace,40.85,28.21,34.92,6.27,63.9,47.65,Available,SAFE
Worker-1257,Power Station,44.66,43.55,71.76,7.52,94.25,69.34,Available,SAFE
Worker-1258,Chemical Plant,35.54,37.55,75.38,9.82,64.45,51.98,Available,SAFE
Worker-1259,Chemical Plant,56.78,0.56,74.29,8.02,70.33,74.21,Missing,CRITICAL
Worker-1260,Steel Furnace,69.12,78.84,86.93,5.98,103.87,93.85,Available,CRITICAL
Worker-1261,Chemical Plant,58.09,63.3,53.82,1.75,83.1,51.05,Available,SAFE
Worker-1262,Chemical Plant,64.36,46.38,100.0,5.74,42.49,13.25,Available,WARNING
Worker-1263,Power Station,62.06,54.99,66.21,6.34,52.45,23.96,Missing,WARNING
Worker-1264,Mining Area,24.54,31.7,70.02,6.49,55.35,64.7,Available,SAFE
Worker-1265,Power Station,21.43,21.69,14.28,8.77,59.35,88.99,Missing,WARNING
Worker-1266,Refinery Zone,56.5,34.65,69.22,3.47,44.55,80.05,Missing,WARNING
Worker-1267,Chemical Plant,45.18,42.68,34.57,6.8,51.94,82.38,Available,SAFE
Worker-1268,Power Station,60.75,53.12,62.86,5.05,40.48,10.99,Missing,WARNING
Worker-1269,Chemical Plant,74.3,62.17,90.72,6.14,86.95,15.67,Available,WARNING
Worker-1270,Power Station,48.54,21.52,52.31,4.87,70.88,57.12,Missing,SAFE
Worker-1271,Power Station,63.09,21.58,32.56,7.79,98.6,65.14,Missing,CRITICAL
Worker-1272,Chemical Plant,57.01,96.5,71.17,8.36,71.87,59.95,Missing,CRITICAL
Worker-1273,Steel Furnace,33.31,28.7,53.82,3.66,40.0,53.77,Available,SAFE
Worker-1274,Chemical Plant,45.8,66.63,50.46,6.67,108.54,38.95,Available,SAFE
Worker-1275,Steel Furnace,55.13,2.1,100.0,3.58,73.73,41.19,Available,WARNING
Worker-1276,Power Station,41.7,41.81,62.05,3.45,69.04,84.08,Missing,WARNING
Worker-1277,Mining Area,20.0,41.27,12.65,6.08,82.08,19.74,Missing,SAFE
Worker-1278,Assembly Line,64.71,21.28,81.23,5.09,66.33,71.16,Available,SAFE
Worker-1279,Mining Area,32.39,62.18,51.28,9.78,58.17,31.83,Missing,WARNING
Worker-1280,Assembly Line,37.83,43.88,86.84,9.58,40.0,53.92,Available,SAFE
Worker-1281,Refinery Zone,47.9,77.75,58.51,6.18,71.31,90.8,Available,WARNING
Worker-1282,Mining Area,39.14,57.9,46.95,9.3,62.78,82.48,Available,SAFE
Worker-1283,Refinery Zone,37.08,78.83,10.0,3.28,82.91,52.93,Available,SAFE
Worker-1284,Chemical Plant,49.65,56.89,71.79,4.33,40.0,72.97,Missing,SAFE
Worker-1285,Assembly Line,55.3,63.53,42.47,4.04,88.21,49.94,Missing,WARNING
Worker-1286,Power Station,62.52,25.62,42.91,4.59,66.94,93.29,Missing,WARNING
Worker-1287,Chemical Plant,53.22,11.51,45.15,5.39,72.68,69.68,Available,SAFE
Worker-1288,Refinery Zone,61.28,45.96,50.33,9.43,70.07,42.15,Available,WARNING
Worker-1289,Chemical Plant,65.62,53.99,83.74,2.22,55.7,34.76,Missing,WARNING
Worker-1290,Assembly Line,49.72,36.03,74.6,9.49,56.38,54.86,Missing,WARNING
Worker-1291,Power Station,20.0,98.04,54.34,6.43,40.0,93.81,Available,WARNING
Worker-1292,Power Station,43.77,69.78,74.95,4.54,80.96,91.75,Available,SAFE
Worker-1293,Steel Furnace,71.63,8.02,62.79,3.2,76.3,73.42,Available,SAFE
Worker-1294,Refinery Zone,20.0,48.92,65.62,6.95,104.79,37.45,Missing,WARNING
Worker-1295,Mining Area,80.51,35.56,34.18,9.65,66.86,53.47,Available,WARNING
Worker-1296,Chemical Plant,36.13,83.88,37.71,4.68,40.22,56.26,Missing,WARNING
Worker-1297,Power Station,41.94,122.94,59.76,2.52,52.58,20.72,Available,SAFE
Worker-1298,Steel Furnace,47.41,61.56,39.22,9.18,108.75,64.22,Missing,WARNING
Worker-1299,Chemical Plant,35.58,77.16,54.86,3.44,80.55,34.28,Available,SAFE
Worker-1300,Power Station,55.32,33.91,42.92,3.09,62.14,77.83,Available,WARNING
Worker-1301,Refinery Zone,43.24,45.38,21.65,2.03,45.58,67.47,Missing,SAFE
Worker-1302,Chemical Plant,60.85,69.17,74.38,9.51,111.4,47.65,Missing,CRITICAL
Worker-1303,Steel Furnace,36.23,106.31,99.67,8.13,75.24,59.56,Available,WARNING
Worker-1304,Power Station,42.79,28.58,77.48,8.62,76.57,20.84,Missing,WARNING
Worker-1305,Refinery Zone,47.74,24.14,25.65,9.1,79.72,88.83,Missing,WARNING
Worker-1306,Assembly Line,58.57,39.35,88.73,5.28,60.92,20.42,Available,WARNING
Worker-1307,Refinery Zone,43.76,64.25,44.5,1.17,102.36,18.55,Available,SAFE
Worker-1308,Power Station,74.5,44.02,84.99,7.29,53.87,69.83,Missing,CRITICAL
Worker-1309,Chemical Plant,57.95,44.61,10.0,2.79,62.17,36.15,Available,SAFE
Worker-1310,Assembly Line,46.83,34.53,43.51,7.94,53.82,37.81,Available,SAFE
Worker-1311,Chemical Plant,35.08,32.13,50.87,5.08,81.78,53.09,Missing,SAFE
Worker-1312,Power Station,60.32,80.91,39.0,2.31,55.55,34.58,Missing,CRITICAL
Worker-1313,Mining Area,48.36,0.0,37.64,7.48,105.78,38.57,Available,SAFE
Worker-1314,Refinery Zone,50.33,0.0,72.71,7.49,72.65,17.49,Missing,WARNING
Worker-1315,Assembly Line,52.12,62.69,83.57,4.64,83.16,28.83,Missing,SAFE
Worker-1316,Steel Furnace,89.15,63.11,100.0,9.54,102.91,86.69,Missing,CRITICAL
Worker-1317,Power Station,48.63,52.54,59.27,8.62,40.24,52.94,Missing,WARNING
Worker-1318,Assembly Line,36.01,55.3,77.03,2.48,56.81,39.87,Available,SAFE
Worker-1319,Refinery Zone,32.67,12.81,41.99,6.0,103.39,18.49,Missing,WARNING
Worker-1320,Chemical Plant,37.46,74.47,86.22,2.89,92.28,85.2,Missing,CRITICAL
Worker-1321,Steel Furnace,27.12,93.59,44.81,4.04,88.27,78.82,Available,WARNING
Worker-1322,Chemical Plant,60.57,64.11,94.56,4.48,65.61,27.96,Missing,WARNING
Worker-1323,Steel Furnace,48.13,46.46,52.13,7.07,40.0,56.03,Missing,WARNING
Worker-1324,Refinery Zone,51.96,60.23,71.45,6.86,82.94,82.78,Available,SAFE
Worker-1325,Refinery Zone,40.31,25.1,55.02,1.7,81.28,76.99,Missing,WARNING
Worker-1326,Mining Area,40.26,52.86,68.78,5.68,91.66,80.57,Missing,WARNING
Worker-1327,Chemical Plant,25.38,36.37,60.88,5.78,40.0,78.47,Available,SAFE
Worker-1328,Chemical Plant,50.72,79.14,47.4,1.45,86.48,84.26,Missing,WARNING
Worker-1329,Assembly Line,43.35,40.4,44.56,8.89,108.31,35.33,Missing,WARNING
Worker-1330,Mining Area,20.0,74.5,81.04,9.21,76.95,32.61,Available,WARNING
Worker-1331,Steel Furnace,79.33,0.92,75.64,4.4,56.77,10.69,Available,SAFE
Worker-1332,Steel Furnace,44.7,38.8,51.43,7.18,74.79,34.99,Missing,WARNING
Worker-1333,Assembly Line,20.0,58.49,53.47,3.09,51.58,55.46,Missing,SAFE
Worker-1334,Chemical Plant,45.6,9.43,69.23,7.79,56.51,19.38,Available,SAFE
Worker-1335,Chemical Plant,33.41,43.55,29.72,5.75,87.62,53.98,Missing,SAFE
Worker-1336,Power Station,46.37,64.71,24.39,9.54,105.05,76.06,Available,WARNING
Worker-1337,Power Station,56.64,32.9,84.74,8.41,69.91,26.05,Missing,CRITICAL
Worker-1338,Assembly Line,29.05,70.54,38.88,7.53,54.0,29.54,Available,WARNING
Worker-1339,Mining Area,35.75,11.3,47.89,9.74,74.36,70.87,Missing,WARNING
Worker-1340,Assembly Line,27.29,16.21,100.0,2.32,57.79,26.06,Available,SAFE
Worker-1341,Refinery Zone,38.68,60.53,78.96,6.97,68.88,39.05,Available,SAFE
Worker-1342,Power Station,43.57,88.26,15.09,5.19,78.91,68.64,Available,SAFE
Worker-1343,Refinery Zone,41.62,52.39,48.82,2.01,68.76,34.75,Missing,SAFE
Worker-1344,Steel Furnace,63.43,56.53,65.01,1.05,91.17,25.84,Available,WARNING
Worker-1345,Mining Area,41.03,25.64,47.95,4.14,75.04,25.23,Missing,SAFE
Worker-1346,Mining Area,37.26,98.11,10.0,9.6,71.41,28.25,Missing,CRITICAL
Worker-1347,Steel Furnace,70.89,48.05,75.07,4.4,77.0,49.41,Available,SAFE
Worker-1348,Steel Furnace,48.08,25.61,43.99,5.9,65.02,55.25,Missing,SAFE
Worker-1349,Mining Area,48.26,33.38,36.46,5.22,84.37,71.23,Missing,SAFE
Worker-1350,Mining Area,20.0,61.75,79.71,9.45,43.28,67.1,Missing,WARNING
Worker-1351,Chemical Plant,43.9,25.23,80.32,4.77,66.93,47.47,Missing,SAFE
Worker-1352,Mining Area,63.91,60.42,61.76,2.68,66.19,39.41,Available,SAFE
Worker-1353,Refinery Zone,38.53,0.0,45.28,2.31,68.78,12.84,Missing,SAFE
Worker-1354,Power Station,54.15,44.0,75.9,6.81,101.98,80.27,Available,SAFE
Worker-1355,Assembly Line,45.18,20.48,74.8,8.5,108.59,16.14,Available,SAFE
Worker-1356,Steel Furnace,50.13,92.93,29.49,6.59,51.92,85.73,Missing,WARNING
Worker-1357,Chemical Plant,64.71,44.61,42.64,1.55,70.73,14.36,Missing,WARNING
Worker-1358,Mining Area,22.01,16.79,79.45,1.46,92.46,28.8,Missing,WARNING
Worker-1359,Mining Area,50.45,1.97,52.83,4.2,50.5,77.24,Missing,WARNING
Worker-1360,Mining Area,28.71,45.74,47.2,3.37,104.67,41.92,Missing,WARNING
Worker-1361,Refinery Zone,20.0,44.23,48.76,1.17,46.42,75.66,Available,SAFE
Worker-1362,Mining Area,62.84,61.68,59.44,2.85,102.29,72.66,Missing,WARNING
Worker-1363,Power Station,29.41,65.45,67.93,7.5,78.39,26.19,Available,SAFE
Worker-1364,Assembly Line,33.67,42.45,88.94,4.48,61.78,38.08,Missing,WARNING
Worker-1365,Steel Furnace,59.91,51.37,57.42,2.42,64.82,69.11,Missing,WARNING
Worker-1366,Mining Area,49.58,26.72,42.05,9.43,62.25,11.57,Missing,WARNING
Worker-1367,Refinery Zone,39.37,43.78,64.71,3.89,40.0,21.23,Missing,SAFE
Worker-1368,Power Station,67.58,18.0,63.26,6.31,104.9,27.05,Available,WARNING
Worker-1369,Mining Area,32.97,32.38,43.94,5.68,60.36,57.83,Missing,SAFE
Worker-1370,Mining Area,61.53,57.3,27.87,3.36,82.9,13.34,Missing,WARNING
Worker-1371,Mining Area,61.09,23.67,79.31,5.1,89.09,69.34,Available,SAFE
Worker-1372,Power Station,28.54,35.96,88.71,9.53,40.0,15.84,Available,SAFE
Worker-1373,Power Station,20.0,47.23,51.15,3.82,75.15,79.69,Available,SAFE
Worker-1374,Refinery Zone,20.0,96.11,40.06,4.45,53.82,81.02,Available,WARNING
Worker-1375,Refinery Zone,44.05,57.07,81.67,4.84,68.33,56.92,Missing,SAFE
Worker-1376,Refinery Zone,56.4,24.01,87.45,8.03,77.84,28.28,Available,WARNING
Worker-1377,Assembly Line,58.4,61.05,39.41,1.02,65.32,48.33,Missing,WARNING
Worker-1378,Refinery Zone,56.25,0.0,66.69,3.32,69.2,29.25,Available,SAFE
Worker-1379,Assembly Line,41.78,0.0,45.97,2.53,57.48,71.07,Missing,SAFE
Worker-1380,Steel Furnace,41.77,83.56,79.89,2.24,93.05,92.13,Missing,CRITICAL
Worker-1381,Steel Furnace,37.5,58.58,55.32,2.25,71.08,73.59,Missing,SAFE
Worker-1382,Refinery Zone,67.4,41.0,72.37,7.18,104.11,11.56,Available,WARNING
Worker-1383,Refinery Zone,60.47,9.78,68.9,3.39,92.01,68.48,Missing,WARNING
Worker-1384,Assembly Line,35.14,69.86,44.76,5.43,69.01,75.32,Available,SAFE
Worker-1385,Assembly Line,34.1,23.06,66.65,9.33,48.34,22.49,Missing,WARNING
Worker-1386,Power Station,41.29,53.33,85.98,9.87,88.35,25.34,Missing,WARNING
Worker-1387,Power Station,34.29,74.46,54.01,8.14,50.29,49.51,Missing,CRITICAL
Worker-1388,Power Station,47.48,45.31,92.74,4.29,46.37,43.39,Available,SAFE
